%time,field.header.seq,field.header.stamp,field.header.frame_id,field.child_frame_id,field.pose.pose.position.x,field.pose.pose.position.y,field.pose.pose.position.z,field.pose.pose.orientation.x,field.pose.pose.orientation.y,field.pose.pose.orientation.z,field.pose.pose.orientation.w,field.pose.covariance0,field.pose.covariance1,field.pose.covariance2,field.pose.covariance3,field.pose.covariance4,field.pose.covariance5,field.pose.covariance6,field.pose.covariance7,field.pose.covariance8,field.pose.covariance9,field.pose.covariance10,field.pose.covariance11,field.pose.covariance12,field.pose.covariance13,field.pose.covariance14,field.pose.covariance15,field.pose.covariance16,field.pose.covariance17,field.pose.covariance18,field.pose.covariance19,field.pose.covariance20,field.pose.covariance21,field.pose.covariance22,field.pose.covariance23,field.pose.covariance24,field.pose.covariance25,field.pose.covariance26,field.pose.covariance27,field.pose.covariance28,field.pose.covariance29,field.pose.covariance30,field.pose.covariance31,field.pose.covariance32,field.pose.covariance33,field.pose.covariance34,field.pose.covariance35,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z,field.twist.covariance0,field.twist.covariance1,field.twist.covariance2,field.twist.covariance3,field.twist.covariance4,field.twist.covariance5,field.twist.covariance6,field.twist.covariance7,field.twist.covariance8,field.twist.covariance9,field.twist.covariance10,field.twist.covariance11,field.twist.covariance12,field.twist.covariance13,field.twist.covariance14,field.twist.covariance15,field.twist.covariance16,field.twist.covariance17,field.twist.covariance18,field.twist.covariance19,field.twist.covariance20,field.twist.covariance21,field.twist.covariance22,field.twist.covariance23,field.twist.covariance24,field.twist.covariance25,field.twist.covariance26,field.twist.covariance27,field.twist.covariance28,field.twist.covariance29,field.twist.covariance30,field.twist.covariance31,field.twist.covariance32,field.twist.covariance33,field.twist.covariance34,field.twist.covariance35
1765344922524472957,1006,1765344922511689943,odom,base_footprint,1.7724769579514659,-0.07987962390962876,0.0,0.0,0.0,0.01508870803372435,0.9998861589650458,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.23066,0.0,0.0,0.0,0.0,0.005061454830783556,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922594217783,1007,1765344922591956596,odom,base_footprint,1.753026491221001,-0.08144167034303959,0.0,0.0,0.0,0.015277810078242362,0.9998832874486968,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.24280000000000002,-0.01214,0.0,0.0,0.0,0.00471238898038469,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922674775195,1008,1765344922671311659,odom,base_footprint,1.734730997135037,-0.08200089632459727,0.0,0.0,0.0,0.01545091553339024,0.9998806274796908,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.23066,0.0,0.0,0.0,0.0,0.004363323129985824,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922745485422,1009,1765344922741094366,odom,base_footprint,1.717848197090047,-0.0842179261542807,0.0,0.0,0.0,0.015645762056351997,0.999877597573661,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.24280000000000002,-0.02428,0.0,0.0,0.0,0.005585053606381855,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922819605508,1010,1765344922819488504,odom,base_footprint,1.6959994790416575,-0.08585402799550604,0.0,0.0,0.0,0.015850971977446178,0.9998743654516652,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.27922,-0.01214,0.0,0.0,0.0,0.005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922901875305,1011,1765344922900093953,odom,base_footprint,1.6735661714035823,-0.08852355986743271,0.0,0.0,0.0,0.016076036171360417,0.999870772180594,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.27922,-0.02428,0.0,0.0,0.0,0.005585053606381855,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344922980282937,1012,1765344922978107425,odom,base_footprint,1.652741102885606,-0.08919338866969875,0.0,0.0,0.0,0.016307476457225724,0.9998670242645255,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.26708,0.0,0.0,0.0,0.0,0.005934119456780721,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923057280724,1013,1765344923057091840,odom,base_footprint,1.6326467953308619,-0.09080840618904111,0.0,0.0,0.0,0.016507337574282507,0.9998637446203401,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.25494,-0.01214,0.0,0.0,0.0,0.005061454830783556,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923137270680,1014,1765344923137092735,odom,base_footprint,1.6132331639200346,-0.09144960303498838,0.0,0.0,0.0,0.016744672198214752,0.9998597981482076,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.24280000000000002,0.0,0.0,0.0,0.0,0.005934119456780721,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923217826752,1015,1765344923216739223,odom,base_footprint,1.5929394747078869,-0.09212951136867693,0.0,0.0,0.0,0.01691840926450024,0.9998568734713779,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.25494,0.0,0.0,0.0,0.0,0.004363323129985824,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923296653471,1016,1765344923296547877,odom,base_footprint,1.5735730264835968,-0.09278509186910892,0.0,0.0,0.0,0.017127317556621783,0.9998533167386677,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.24280000000000002,0.0,0.0,0.0,0.0,0.005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923391789439,1017,1765344923376692161,odom,base_footprint,1.5550977915350004,-0.09341823292811545,0.0,0.0,0.0,0.01733011078886278,0.9998498223533601,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.23066,0.0,0.0,0.0,0.0,0.005061454830783556,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923641911596,1018,1765344923456942351,odom,base_footprint,1.5365984013332674,-0.09405971491479541,0.0,0.0,0.0,0.01754017335947362,0.9998461593257832,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.23066,0.0,0.0,0.0,0.0,0.005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923650801446,1019,1765344923537098505,odom,base_footprint,1.519127587537797,-0.09564657496291747,0.0,0.0,0.0,0.017777964370057867,0.9998419595030291,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.21852,-0.01214,0.0,0.0,0.0,0.005934119456780721,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923651182197,1020,1765344923615790661,odom,base_footprint,1.502931328210138,-0.09717864820994317,0.0,0.0,0.0,0.017949616627095728,0.9998388926536816,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.20638,-0.01214,0.0,0.0,0.0,0.004363323129985824,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923697713070,1021,1765344923696140204,odom,base_footprint,1.4873693018688283,-0.09871365559467345,0.0,0.0,0.0,0.01815292628586846,0.9998352220577448,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.19424,-0.01214,0.0,0.0,0.0,0.005061454830783556,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923778041356,1022,1765344923775426303,odom,base_footprint,1.4729408187117106,-0.09923775307035282,0.0,0.0,0.0,0.01837429791244729,0.9998311783377355,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.18209999999999998,0.0,0.0,0.0,0.0,0.005585053606381855,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923858923153,1023,1765344923855957401,odom,base_footprint,1.4582860078148643,-0.09977656970000777,0.0,0.0,0.0,0.01851482728308648,0.9998285858939409,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.18209999999999998,0.0,0.0,0.0,0.0,0.003490658503988659,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344923937225321,1024,1765344923935068760,odom,base_footprint,1.4429299527410848,-0.1003454916953741,0.0,0.0,0.0,0.01870119675665112,0.99982511732796,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.19424,0.0,0.0,0.0,0.0,0.00471238898038469,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924044360080,1025,1765344924015109822,odom,base_footprint,1.427393651633861,-0.10092689159121418,0.0,0.0,0.0,0.018903723056955337,0.9998213086619958,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.19424,0.0,0.0,0.0,0.0,0.005061454830783556,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924082958428,1026,1765344924083500272,odom,base_footprint,1.4157783181853283,-0.10136627323978094,0.0,0.0,0.0,0.019034999669651397,0.999818817980326,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.16996,0.0,0.0,0.0,0.0,0.003839724354387525,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924163400763,1027,1765344924162503112,odom,base_footprint,1.4004804329700842,-0.1029087704685167,0.0,0.0,0.0,0.01924179073881217,0.9998148596060992,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.19424,-0.01214,0.0,0.0,0.0,0.005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924271894520,1028,1765344924267648042,odom,base_footprint,1.3788458045116974,-0.10501921653249968,0.0,0.0,0.0,0.019517007826004254,0.9998095250624089,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.20638,-0.01214,0.0,0.0,0.0,0.005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924326331507,1029,1765344924321101127,odom,base_footprint,1.3743068219051036,-0.10519649255696167,0.0,0.0,0.0,0.019698894654570403,0.9998059579485352,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.08498,0.0,0.0,0.0,0.0,0.006806784082777886,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924476914245,1030,1765344924427270314,odom,base_footprint,1.3627665489644811,-0.10694131364888955,0.0,0.0,0.0,0.020310262898176605,0.999793725335885,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,-0.10926,-0.01214,0.0,0.0,0.0,0.011519173063162575,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924581805273,1031,1765344924481116101,odom,base_footprint,1.3640728460701563,-0.10688821831468445,0.0,0.0,0.0,0.020324356782418816,0.999793438926952,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.02428,0.0,0.0,0.0,0.0,0.0005235987755982988,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924681457101,1032,1765344924560272646,odom,base_footprint,1.3727143450220596,-0.10653673467550467,0.0,0.0,0.0,0.02039341958196785,0.9997920325936559,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.10926,0.0,0.0,0.0,0.0,0.0017453292519943296,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924682101531,1033,1765344924640093615,odom,base_footprint,1.385340727401374,-0.10699125617633319,0.0,0.0,0.0,0.02049788314498844,0.9997898963215094,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15782,-0.01214,0.0,0.0,0.0,0.002617993877991494,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924720106697,1034,1765344924720114565,odom,base_footprint,1.398969476468205,-0.10740445410824614,0.0,0.0,0.0,0.02063751650573877,0.9997870237768018,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.16996,-0.01214,0.0,0.0,0.0,0.003490658503988659,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924800190204,1035,1765344924800111997,odom,base_footprint,1.414535018062081,-0.1077335718672297,0.0,0.0,0.0,0.020791067595955438,0.9997838423920544,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.19424,-0.01214,0.0,0.0,0.0,0.003839724354387525,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
1765344924892401970,1036,1765344924879521874,odom,base_footprint,1.4319127403859795,-0.10797537021471636,0.0,0.0,0.0,0.02094349041856272,0.9997806610497563,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21852,-0.01214,0.0,0.0,0.0,0.003839724354387525,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.001,1e-09,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
