%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1765344903240604082,51791,1765344903237057675,imu_link,-0.009027094212157206,-0.007396404682317982,0.9618604184980283,-0.27329167586053227,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.031415926535897934,0.04537856055185257,0.28274333882308134,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.018000000000000002,-0.01,0.924,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903324123486,51792,1765344903315967664,imu_link,-0.0009546794994913861,-0.012055529807741765,0.9590688358352811,-0.2829146884091857,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.08377580409572782,-0.008726646259971648,0.25830872929516074,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.014,-0.061,0.866,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903408418459,51793,1765344903396003781,imu_link,0.010340055617905207,-0.008469096793424197,0.9553742754105923,-0.2950954956162631,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.13962634015954636,-0.03665191429188092,0.3193952531149623,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.021,-0.003,0.8170000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903477804018,51794,1765344903464403101,imu_link,0.012083567802213062,-0.014766514322916872,0.9518333067623416,-0.3060217207679657,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.10471975511965977,-0.061086523819801536,0.3316125578789226,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.007,-0.046,0.866,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903549276195,51795,1765344903544013959,imu_link,0.0056952796187452834,-0.003607686822635148,0.947827260209181,-0.3187130891416477,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.024434609527920613,0.0,0.3351032163829113,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.003,0.019,1.057,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903626534218,51796,1765344903622871207,imu_link,-0.0013995059660121118,0.0007647233534905819,0.9442568092621304,-0.3292059154136577,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.06457718232379019,-0.061086523819801536,0.28099800957108706,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.044,0.051000000000000004,1.059,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903701972273,51797,1765344903701652085,imu_link,0.0026913483086025824,0.01021387956402296,0.9402163157041834,-0.34041403172046936,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.015707963267948967,0.04014257279586959,0.301941960595019,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.024,0.028,1.1380000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903790437912,51798,1765344903782011368,imu_link,-0.008889274234413862,0.008143040597808958,0.9367629493708557,-0.3497568417907268,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.06981317007977318,0.015707963267948967,0.25132741228718347,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.022,0.035,1.121,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903867269746,51799,1765344903862088818,imu_link,0.0019659788274378072,0.012632568186489375,0.9335085054626344,-0.3583272573740136,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05759586531581287,0.0017453292519943296,0.22514747350726852,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.035,0.031,0.964,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344903965801668,51800,1765344903941088029,imu_link,-0.0038411317231743223,0.0033708855211644555,0.9297291226313927,-0.36820869268520706,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.02617993877991494,-0.04188790204786391,0.27052603405912107,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.009000000000000001,0.01,0.9460000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904024143254,51801,1765344904021088369,imu_link,-0.011280438727558522,0.008641095293159148,0.9258424086463424,-0.3776425790693992,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.08377580409572782,0.003490658503988659,0.25481807079117214,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.014,0.03,1.056,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904105949502,51802,1765344904100733245,imu_link,0.0021964342941222545,0.01632040434166374,0.92253218902614,-0.38556864536571794,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.012217304763960306,-0.08552113334772216,0.21293016874330822,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.019,0.03,1.054,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904182871615,51803,1765344904180530233,imu_link,0.012342354850684627,0.014166000340417442,0.9203047250994605,-0.39075082043509707,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.07155849933176751,0.07853981633974483,0.13613568165555773,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.062,0.016,0.982,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904266449548,51804,1765344904260379850,imu_link,0.00757896981275267,0.004362640951760612,0.9188691419028522,-0.3944654948651651,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05235987755982988,-0.06632251157578452,0.10122909661567113,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.028,-0.012,0.935,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904345171459,51805,1765344904340180560,imu_link,-0.0015514790787652837,-0.0030797030536205095,0.9172033301663128,-0.3984045173860301,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.017453292519943295,0.0,0.10646508437165411,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.004,-0.005,0.924,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904419565237,51806,1765344904420088288,imu_link,0.0005489747154630119,-0.012248058047570051,0.917048894878226,-0.3985862618097239,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.06457718232379019,0.09250245035569947,0.006981317007977318,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.001,-0.033,1.08,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344904500213127,51807,1765344904499793109,imu_link,-0.0055865190240819715,-0.004616423810471715,0.915673806362693,-0.4018568896729938,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.061086523819801536,0.024434609527920613,0.08726646259971647,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.015,0.021,1.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905123025412,51808,1765344904580012448,imu_link,-0.005641346134812328,0.006411136109881294,0.9158058655108581,-0.4015304337699397,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.017453292519943295,0.022689280275926284,-0.010471975511965978,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.001,0.026000000000000002,1.1460000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905123029258,51809,1765344904660036676,imu_link,0.004885102717749254,-0.004405194889617845,0.9159403132931562,-0.4012606042385128,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.061086523819801536,-0.06283185307179587,-0.006981317007977318,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.005,-0.026000000000000002,0.919,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905123034972,51810,1765344904728410736,imu_link,-0.0037063511668782322,-0.002666760994832803,0.9166393578642603,-0.399689177938333,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.054105206811824215,-0.07504915783575616,-0.05235987755982988,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.018000000000000002,-0.004,0.97,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905142644298,51811,1765344904808035909,imu_link,-0.01442004286402381,0.006136509332967679,0.9171290441379969,-0.3982822140336299,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.048869219055841226,0.010471975511965978,-0.038397243543875255,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.02,0.015,1.154,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905142650938,51812,1765344904886880695,imu_link,-0.006509791450317648,0.0010244076958118586,0.9189568014084208,-0.3943031452440502,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.08028514559173917,-0.020943951023931956,-0.10821041362364843,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.006,-0.013000000000000001,0.916,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905142889014,51813,1765344904965544499,imu_link,-0.016911215259940264,0.007831602804785516,0.9206184820384348,-0.3900183166534467,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.04537856055185257,-0.031415926535897934,-0.11693705988362009,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.033,0.03,1.049,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905142910785,51814,1765344905045586338,imu_link,-0.00826323933297253,-0.006943622353906359,0.9237444164327788,-0.382857359983581,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.13962634015954636,0.04537856055185257,-0.1954768762233649,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.014,0.001,0.915,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905143268493,51815,1765344905125771121,imu_link,0.0019426650698875683,-0.00472820988943393,0.9274920651687528,-0.3738078906773772,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.006981317007977318,0.04014257279586959,-0.24260076602721178,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.005,-0.008,0.885,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905208641484,51816,1765344905205080628,imu_link,0.0036521335450615793,0.00937202451190828,0.9300247046781822,-0.3673593278594911,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.031415926535897934,-0.06981317007977318,-0.17453292519943295,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.007,0.008,1.092,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905289956139,51817,1765344905285055689,imu_link,-0.006389871454390193,0.0011525895923699128,0.9326948337540917,-0.3606080811191771,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.031415926535897934,0.015707963267948967,-0.17976891295541597,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.006,0.01,0.993,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905392215480,51818,1765344905364441122,imu_link,0.002436923080809197,0.00020753163069464568,0.9355022842292327,-0.3533121771725516,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.027925268031909273,0.07155849933176751,-0.19722220547535924,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.003,0.003,1.07,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905450741855,51819,1765344905444888034,imu_link,0.0051003862943430674,0.010692624527209232,0.9389973609924894,-0.3437202494609664,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.019198621771937627,0.027925268031909273,-0.2530727415391778,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.021,0.019,1.149,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905529378188,51820,1765344905524874133,imu_link,0.013050802255640894,0.015575677304586533,0.9418616425217854,-0.3353859287196648,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.06457718232379019,0.048869219055841226,-0.22165681500327988,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.04,0.027,1.1460000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905616604171,51821,1765344905603904233,imu_link,0.004513660856279619,0.012860009711054754,0.9437374718422532,-0.3304146353548803,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.05934119456780721,-0.06981317007977318,-0.13264502315156904,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.018000000000000002,0.012,1.082,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905688839626,51822,1765344905683715498,imu_link,-0.008858329928564636,0.006188097239073922,0.946825270355766,-0.32156670359222045,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.04537856055185257,0.08377580409572782,-0.23387411976724018,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.015,0.01,0.9590000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905774604511,51823,1765344905763544763,imu_link,-0.017162324796642127,0.0006086745046047525,0.9504656745905286,-0.31035477368343056,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.06981317007977318,-0.029670597283903605,-0.291469985083053,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.048,-0.002,0.92,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905849993859,51824,1765344905843893398,imu_link,-0.00784960270871459,0.004307657339801963,0.9529956892392374,-0.302851521569546,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.04188790204786391,0.04363323129985824,-0.20071286397934787,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.008,0.022,1.105,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344905938891718,51825,1765344905923256497,imu_link,0.0019272475514007907,0.0008069477025253829,0.95718641257174,-0.2894646889351511,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.008726646259971648,0.04014257279586959,-0.35430183815484895,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.006,0.009000000000000001,1.05,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906007767271,51826,1765344905993031741,imu_link,-0.004567885284126614,-0.002326833936733882,0.9597089252070966,-0.28094928215907816,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.06283185307179587,-0.08028514559173917,-0.25481807079117214,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.051000000000000004,-0.018000000000000002,0.92,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906076791349,51827,1765344906072103063,imu_link,-0.011310576563038494,0.007886061392239362,0.9626950253566607,-0.2702372458545781,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.017453292519943295,-0.017453292519943295,-0.28274333882308134,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.017,0.014,1.072,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906159718919,51828,1765344906150406627,imu_link,-0.01065458852528237,-0.003139596667098372,0.9654640169381097,-0.2602995479708986,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05759586531581287,-0.1518436449235067,-0.25830872929516074,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.039,-0.003,0.9490000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906232111490,51829,1765344906229426042,imu_link,-0.017715716933511354,4.167106714672886e-05,0.9678018061941414,-0.2510892581621355,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.05585053606381855,-0.13962634015954636,-0.24085543677521748,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.068,0.011,0.9460000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906313017452,51830,1765344906308945530,imu_link,-0.00837594803004761,-0.005066443209098381,0.970805800923865,-0.23966700135892732,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.03665191429188092,0.06806784082777886,-0.29670597283903605,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.016,0.0,0.917,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906391195739,51831,1765344906388750666,imu_link,-0.02035549288013445,-0.005160135515952245,0.9729280410759612,-0.23015224048259078,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.013962634015954637,0.005235987755982989,-0.24609142453120048,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.026000000000000002,-0.003,0.9470000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906471673787,51832,1765344906468567542,imu_link,-0.00862221993937807,-0.007270527275331767,0.9751886945823829,-0.22108778056501352,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.013962634015954637,0.008726646259971648,-0.23212879051524585,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.006,-0.017,0.9580000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906547345989,51833,1765344906548459437,imu_link,-0.01991438404269127,-0.0023988845836254193,0.9770831879589079,-0.2119106096188018,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.1308996938995747,-0.04537856055185257,-0.23561944901923448,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.06,-0.004,1.06,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906629404889,51834,1765344906629018275,imu_link,-0.00885894712248007,-0.004361290509891209,0.9796692455792836,-0.2003763146359538,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.029670597283903605,0.03316125578789226,-0.2932153143350474,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.018000000000000002,-0.002,1.083,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906709087104,51835,1765344906708140319,imu_link,-0.006918206305423309,0.006639158516841019,0.981669594468039,-0.19034932963543516,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.017453292519943295,0.06632251157578452,-0.26005405854715513,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.012,0.006,1.03,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906805123337,51836,1765344906788016603,imu_link,0.004824612891119253,-0.0013938335007462536,0.9833988691240124,-0.1813875534435495,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.029670597283903605,-0.050614548307835565,-0.22863813201125718,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.014,-0.012,1.0010000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906878071916,51837,1765344906867702943,imu_link,-0.0006120389172037022,0.008532533510659208,0.9847788322500228,-0.17360147704594725,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.020943951023931956,0.010471975511965978,-0.19722220547535924,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.004,0.012,0.9400000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344906954958251,51838,1765344906947509282,imu_link,-0.004571998978819932,-0.0047110474096386,0.9868562178251881,-0.1614673595418176,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05934119456780721,-0.012217304763960306,-0.30717794835100204,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.025,-0.024,0.977,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907027564351,51839,1765344907027891195,imu_link,-0.010577605630728926,-0.009721630689704242,0.9883551886884736,-0.1514847356944766,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.06457718232379019,-0.08377580409572782,-0.25132741228718347,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.045,-0.03,1.04,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907110993780,51840,1765344907107174183,imu_link,-0.020136700814756846,-0.005189495297971195,0.9892398980029041,-0.14481714890873051,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05759586531581287,0.006981317007977318,-0.17453292519943295,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.055,0.015,0.983,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907186769654,51841,1765344907187027374,imu_link,-0.009788100241207777,-0.006801436601695968,0.9907667113764556,-0.13505279405515613,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.020943951023931956,0.04537856055185257,-0.24609142453120048,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.038,-0.018000000000000002,0.982,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907357417033,51842,1765344907256417248,imu_link,0.005623049156700086,-0.008343581345679116,0.9919039184426611,-0.1265913999709451,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.09424777960769379,-0.13264502315156904,-0.24609142453120048,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.022,-0.012,1.0150000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907372892422,51843,1765344907336022551,imu_link,-0.0010242250914092002,-0.01262178550089194,0.9928193985956194,-0.11895075983769109,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.10646508437165411,-0.048869219055841226,-0.19722220547535924,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.034,-0.046,0.686,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907414350617,51844,1765344907414418522,imu_link,-0.010444856361185634,-0.006244761529803935,0.9936688305967978,-0.11168779266071303,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.013962634015954637,-0.020943951023931956,-0.19024088846738194,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.055,0.011,1.0230000000000001,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907496609858,51845,1765344907493563140,imu_link,-0.0010952841519387328,-0.002936896673903034,0.9947149423321273,-0.10262727947161941,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.1117010721276371,0.05235987755982988,-0.22689280275926285,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.007,-0.014,0.913,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907579478258,51846,1765344907572830407,imu_link,0.012815131171905005,-0.004467676015239138,0.9946874951839426,-0.10204214427756825,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,-0.05934119456780721,-0.04537856055185257,-0.013962634015954637,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.002,-0.006,1.028,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907652172542,51847,1765344907652655450,imu_link,0.00128356427603166,0.00042687461470766015,0.9948308607470854,-0.10153683442980682,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.048869219055841226,-0.006981317007977318,-0.013962634015954637,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.012,0.002,0.92,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
1765344907737092176,51848,1765344907732558826,imu_link,-0.011414781297473338,-0.00617921004888017,0.9946263808422318,-0.10271262173553247,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.010000000000000002,0.005235987755982989,0.06632251157578452,0.029670597283903605,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,-0.012,-0.007,1.061,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.01
